,id,role_0,role_1,role_2
18340,84010,76,0,1
18341,162993,31,0,0
18342,14235,0,0,0
18343,2539610,4,1,0
18344,1724713,34,0,0
18345,311670,1,0,0
18346,856825,645,0,0
18347,120329,27,0,0
18348,136227,101,2,0
18349,122416,2,0,0
18350,84971,74,0,0
18351,2825,1,0,0
18352,399694,328,0,0
18353,353091,0,0,0
18354,56126,16,0,0
18355,20807,14,0,0
18356,15507,128,3,0
18357,441549,7,0,0
18358,361084,0,0,0
18359,80743,0,0,0
18360,20220,141,0,0
18361,9087,284,3,2
18362,5463,5,0,0
18363,851539,649,0,0
18364,26423,317,0,1
18365,850612,673,0,0
18366,170731,149,0,0
18367,81571,866,0,0
18368,79339,9,0,0
18369,84961,341,0,0
18370,56890,45,0,0
18371,26430,7,0,0
18372,1015,134,0,0
18373,345757,14,0,0
18374,3111,7,0,0
18375,171849,27,0,0
18376,79692,1056,0,0
18377,854205,125,0,0
18378,4108,15,0,0
18379,415,37,2,0
18380,854301,115,0,0
18381,4838,12,0,0
18382,839620,14,0,0
18383,78996,5,0,0
18384,4327,1,0,0
18385,516175,16,0,0
18386,100287898,23,0,0
18387,318918,5,0,0
18388,851383,657,0,0
18389,57711,1104,1,0
18390,18016,8,0,0
18391,10633,41,0,0
18392,217980,5,0,0
18393,83725,4,0,0
18394,7349,3,2,0
18395,58959,0,0,0
18396,79725,65,0,0
18397,67738,72,0,0
18398,4880,11,1,0
18399,171159,3,0,0
18400,23682,1100,0,1
18401,60686,1595,1,0
18402,30832,38,1,0
18403,441315,3,0,0
18404,55650,220,0,0
18405,199786,10,0,0
18406,20907,183,0,0
18407,24116,47,0,1
18408,837249,3,0,0
18409,27296,27,0,0
18410,7180,0,0,0
18411,80981,194,0,2
18412,3497,36,0,0
18413,284257,39,0,0
18414,9751,13,0,0
18415,2703372,19,0,0
18416,340481,298,0,0
18417,147664,4,0,0
18418,100128554,41,0,0
18419,25802,22,0,0
18420,829770,14,0,0
18421,60675,1,0,0
18422,9496,19,0,0
18423,84249,36,1,0
18424,56147,6,0,0
18425,345630,66,0,0
18426,10666,53,1,0
18427,54798,27,0,0
18428,75788,19,0,0
18429,814994,10,0,0
18430,81492,25,0,0
18431,407821,1,0,0
18432,56675,932,4,0
18433,23536,53,0,0
18434,151112,26,0,0
18435,4961441,367,0,0
18436,374650,116,1,0
18437,29753,4,0,0
18438,856087,22,0,0
18439,19672,4,0,0
18440,353120,2,0,0
18441,4821,218,1,0
18442,208643,3,0,0
18443,71472,118,0,0
18444,203069,564,0,0
18445,100529262,2,0,0
18446,71978,99,0,1
18447,18209,2,0,0
18448,81859,129,0,0
18449,149095,17,0,0
18450,8685,1,0,0
18451,151056,29,1,0
18452,853906,658,0,0
18453,396905,121,0,0
18454,9860,14,0,0
18455,20182,124,0,0
18456,147138,157,0,0
18457,100188893,4,1,0
18458,2843,120,1,0
18459,27428,5,0,0
18460,856767,120,0,0
18461,93627,46,0,0
18462,14257,0,0,0
18463,288353,17,0,0
18464,26225,994,7,2
18465,27364,11,0,0
18466,8547,0,0,0
18467,25062,0,0,0
18468,25914,631,0,0
18469,220963,41,0,0
18470,346,1,0,0
18471,107831,247,0,0
18472,851518,28,0,0
18473,693164,8,0,0
18474,10866,1068,0,0
18475,375775,3,0,0
18476,83416,12,0,0
18477,27290,0,0,0
18478,6508,55,2,0
18479,10720,13,1,0
18480,29095,12,0,0
18481,4761,82,0,0
18482,30843,13,0,0
18483,58164,18,0,0
18484,681754,0,0,0
18485,67273,186,0,0
18486,854291,13,0,0
18487,389435,108,0,0
18488,8809,13,2,0
18489,140686,124,0,0
18490,13654,1,0,0
18491,728276,34,0,0
18492,59044,13,0,0
18493,23797,28,0,0
18494,100359562,0,0,0
18495,100170841,728,2,0
18496,118932,0,0,0
18497,133396,3,0,0
18498,55014,23,0,0
18499,855951,8,0,0
18500,855350,128,0,0
18501,854474,120,0,0
18502,398213,0,0,0
18503,303812,0,0,0
18504,195827,39,0,0
18505,56428,159,0,0
18506,60668,21,0,0
18507,852818,106,0,0
18508,23729,5,0,0
18509,114560,151,0,0
18510,23117,4,0,0
18511,100125556,3,0,0
18512,18020,7,0,0
18513,440434,22,0,0
18514,100288527,11,0,0
18515,388325,4,0,0
18516,284573,156,0,0
18517,341405,18,0,0
18518,81577,2,0,0
18519,283461,504,1,0
18520,116085,3,0,0
18521,16002,10,0,0
18522,57119,6,0,0
18523,853781,109,0,0
18524,3802,45,0,0
18525,21648,5,0,0
18526,5652,28,0,0
18527,11044,870,1,1
18528,317662,0,0,0
18529,84650,1,0,0
18530,172,176,0,0
18531,60460,6,0,0
18532,1745,122,0,0
18533,17984,7,0,0
18534,5948,32,0,0
18535,828,0,0,0
18536,22051,79,0,0
18537,14155,3,0,0
18538,84187,1075,3,0
18539,643535,331,0,0
18540,850562,13,0,0
18541,855845,652,0,0
18542,851193,117,0,0
18543,835395,14,0,0
18544,54360,6,0,0
18545,7475,0,0,0
18546,100129654,80,0,0
18547,55983,31,0,0
18548,6474,1091,3,2
18549,486,19,0,0
18550,821508,7,0,0
18551,60466,9,0,0
18552,122589,3,0,0
18553,835809,33,0,0
18554,853848,8,0,0
18555,27075,940,0,0
18556,93210,8,1,0
18557,14470,9,0,0
18558,853922,520,0,1
18559,852302,663,0,0
18560,854509,109,0,0
18561,26762,7,0,0
18562,852094,653,0,0
18563,9508,126,0,0
18564,51333,40,0,0
18565,844066,6,0,0
18566,374900,160,0,0
18567,150084,11,0,0
18568,245911,0,0,0
18569,196996,44,0,0
18570,78830,177,1,0
18571,389336,9,0,0
18572,4961493,31,0,0
18573,852504,635,0,0
18574,112937,261,1,1
18575,851717,132,0,0
18576,79651,85,2,0
18577,161823,1082,1,0
18578,54768,129,1,0
18579,84519,0,0,0
18580,642612,7,0,0
18581,64680,1,1,0
18582,54020,1,0,0
18583,1260,40,0,0
18584,69535,25,1,0
18585,57458,12,0,0
18586,26716,2,0,0
18587,337874,111,0,0
18588,25620,94,0,0
18589,65201,5,0,0
18590,730029,7,0,0
18591,855532,119,0,0
18592,680039,0,0,0
18593,2529,2,0,0
18594,17995,18,0,0
18595,21407,17,0,0
18596,66477,19,0,0
18597,66867,4,0,0
18598,854444,112,0,0
18599,293721,0,0,0
18600,14933,16,0,0
18601,850522,111,0,0
18602,887373,653,1,1
18603,22626,0,0,0
18604,140680,1,0,0
18605,55751,13,0,0
18606,11964,180,0,0
18607,13555,3,0,0
18608,79934,7,0,0
18609,838659,10,0,0
18610,64321,211,1,0
18611,117062,0,0,0
18612,316273,0,0,0
18613,728239,15,0,0
18614,286042,338,0,0
18615,50873,80,0,0
18616,10878,10,0,0
18617,74753,0,0,0
18618,58530,3,0,0
18619,68564,4,0,0
18620,283417,5,0,0
18621,348801,1,0,0
18622,441525,10,0,0
18623,55972,5,0,0
18624,7547,51,0,0
18625,23023,1114,0,0
18626,7543,5,0,0
18627,22996,11,0,0
18628,6041,161,1,0
18629,400322,17,0,0
18630,851015,18,0,0
18631,110446,3,0,0
18632,22849,514,0,0
18633,58160,118,2,0
18634,27139,0,0,0
18635,67443,5,0,0
18636,79295,3,0,0
18637,55741,73,5,0
18638,72935,75,0,0
18639,856870,670,1,0
18640,16728,53,0,0
18641,850543,669,0,0
18642,10148,190,2,0
18643,50861,53,2,0
18644,163589,409,0,0
18645,114637,0,0,0
18646,100287466,6,0,0
18647,81931,2,0,0
18648,66916,174,0,0
18649,79925,19,0,0
18650,80758,8,0,0
18651,855429,646,0,0
18652,93659,6,0,0
18653,10384,0,0,0
18654,26549,10,0,0
18655,404663,455,0,0
18656,2352,14,0,0
18657,12558,0,0,0
18658,414060,25,0,0
18659,11251,6,1,0
18660,219285,4,0,0
18661,268980,14,0,0
18662,22780,58,0,0
18663,20393,25,0,0
18664,66498,33,3,0
18665,832564,35,0,0
18666,340654,2,0,0
18667,850323,7,0,0
18668,855565,1,0,0
18669,852637,105,0,0
18670,338376,3,0,0
18671,57084,6,0,0
18672,2542123,11,0,0
18673,854489,105,0,0
18674,54065,1905,1,1
18675,12575,28,0,0
18676,65096,6,0,0
18677,7539,10,0,0
18678,116833,286,0,0
18679,29958,24,0,0
18680,841785,15,0,0
18681,25387,5,0,0
18682,853760,8,0,0
18683,56674,909,0,0
18684,6013,117,2,0
18685,14569,36,0,0
18686,12632,3,0,0
18687,26735,6,0,0
18688,100337511,11,0,0
18689,100292719,136,0,0
18690,162967,4,0,0
18691,20947,3,0,0
18692,22333,18,0,0
18693,51715,11,0,0
18694,54879,22,0,0
18695,854266,97,0,0
18696,164781,17,0,0
18697,287828,0,0,0
18698,10417,6,0,0
18699,90113,6,0,0
18700,759,124,1,0
18701,92960,3,0,0
18702,90011,173,1,0
18703,27294,76,1,0
18704,20467,11,0,0
18705,24852,0,0,0
18706,396416,14,0,0
18707,133558,6,0,0
18708,113235,0,0,0
18709,850367,654,0,0
18710,416104,15,0,0
18711,440348,6,0,0
18712,56817,4,0,0
18713,57688,0,0,0
18714,10317,2,0,0
18715,654231,20,0,0
18716,120071,34,1,0
18717,56200,87,1,0
18718,653877,176,0,0
18719,64747,529,0,0
18720,23917,1,0,0
18721,816225,82,0,0
18722,80816,24,0,0
18723,93273,5,0,0
18724,26579,78,1,0
18725,4504,47,0,0
18726,69736,153,0,0
18727,253639,76,0,0
18728,23205,32,0,0
18729,20850,5,0,0
18730,123263,886,0,0
18731,14693,40,0,0
18732,113894,680,1,0
18733,5670,160,1,1
18734,83447,367,2,0
18735,851858,0,0,0
18736,12703,96,0,1
18737,375719,2,0,0
18738,827496,27,0,0
18739,80905,127,0,0
18740,26374,629,0,0
18741,853288,665,0,0
18742,851369,652,0,0
18743,20017,4,0,0
18744,117274,39,0,0
18745,8989,8,0,0
18746,53630,6,0,0
18747,80316,12,0,0
18748,23514,9,0,0
18749,1490001,986,0,2
18750,24205,4,0,0
18751,54484,2,0,0
18752,57338,64,2,0
18753,80032,33,0,0
18754,24400,37,0,0
18755,80740,10,0,0
18756,68097,18,0,0
18757,299625,0,0,0
18758,114785,105,1,0
18759,850843,109,0,0
18760,280756,0,0,0
18761,30052,23,0,0
18762,57575,31,0,0
18763,683,114,0,0
18764,401024,1,0,0
18765,414061,16,0,0
18766,856766,650,0,0
18767,64478,83,2,0
18768,1618,15,1,0
18769,79663,113,3,0
18770,51372,986,1,0
18771,55000,26,1,0
18772,851771,115,0,0
18773,11796,6,0,0
18774,192254,27,1,0
18775,853463,671,1,0
18776,362598,17,0,0
18777,51062,15,0,0
18778,55908,3,0,0
18779,108071,6,0,0
18780,93408,1082,2,0
18781,80154,35,0,0
18782,197258,22,1,0
18783,55258,36,1,0
18784,9543,5,0,0
18785,3699,35,1,0
18786,114789,278,1,0
18787,57441,31,0,1
18788,146542,20,0,0
18789,300303,0,0,0
18790,399355,1,0,0
18791,690966,21,0,0
18792,77980,18,0,0
18793,28793,1,0,0
18794,53822,63,1,0
18795,398313,4,0,0
18796,171350,28,0,0
18797,643406,5,0,0
18798,8875,37,0,0
18799,854714,647,0,0
18800,113691,1,0,0
18801,140699,998,0,0
18802,144125,1,0,0
18803,19696,0,0,0
18804,10877,19,0,0
18805,26441,23,0,0
18806,56892,27,0,0
18807,20430,229,0,0
18808,50604,1,0,0
18809,3783773,2,0,0
18810,256815,2,0,0
18811,66495,179,0,0
18812,56356,241,0,0
18813,220388,9,0,0
18814,117155,0,0,0
18815,84419,9,0,0
18816,2019,54,0,0
18817,171765,239,0,0
18818,165530,1,0,0
18819,79086,27,0,0
18820,339983,21,1,0
18821,23541,18,0,0
18822,116135,6,0,0
18823,57758,0,0,0
18824,854925,633,0,0
18825,337795,7,0,0
18826,100527943,492,0,0
18827,855841,638,0,0
18828,10863,22,0,0
18829,63953,141,0,0
18830,855306,670,0,0
18831,29943,462,0,0
18832,474384,5,0,0
18833,348825,24,0,0
18834,281080,4,0,0
18835,4961464,56,0,0
18836,10123,39,0,0
18837,15388,3,0,0
18838,114659,17,0,0
18839,151525,7,0,0
18840,856321,626,0,0
18841,7480,15,0,0
18842,283232,25,0,0
18843,767874,20,0,0
18844,80737,21,0,0
18845,161835,1069,0,0
18846,830290,12,0,0
18847,71745,15,0,0
18848,246778,1,0,0
18849,856746,115,0,0
18850,110178,7,0,0
18851,90019,204,0,0
18852,167465,77,1,0
18853,500985,1,0,0
18854,84077,1059,1,0
18855,60345,7,0,0
18856,26417,0,0,0
18857,126248,26,0,0
18858,201176,12,0,0
18859,105689,10,0,0
18860,856413,113,0,0
18861,836360,12,0,0
18862,100287042,22,0,0
18863,855661,654,0,0
18864,2644,595,2,0
18865,27190,20,0,0
18866,25798,24,3,0
18867,64530,0,0,0
18868,84622,147,0,0
18869,230979,47,0,0
18870,853573,621,0,0
18871,853585,648,0,0
18872,5806,18,1,1
18873,4050,64,1,0
18874,19255,49,1,0
18875,14232,3,0,0
18876,340990,665,0,0
18877,29489,15,0,0
18878,85443,8,0,0
18879,73710,5,0,0
18880,79783,13,0,0
18881,17494216,50,0,0
18882,79041,25,0,0
18883,9085,7,0,0
18884,10930,4,0,0
18885,28823,126,0,0
18886,23015,18,0,0
18887,854068,112,0,0
18888,381979,185,0,0
18889,221241,34,0,0
18890,79981,23,0,0
18891,85417,1074,0,0
18892,79442,17,0,0
18893,3426,18,0,0
18894,23625,11,0,0
18895,90226,3,0,0
18896,282205,0,0,0
18897,6940,95,0,0
18898,26025,1012,0,0
18899,392360,13,0,0
18900,29118,34,0,0
18901,11772,3,0,0
18902,5967,22,0,0
18903,9409,72,1,0
18904,5244,14,0,0
18905,148206,899,1,0
18906,229227,27,0,0
18907,100294162,5,0,0
18908,390502,5,0,0
18909,64850,1068,2,0
18910,26409,237,1,0
18911,854206,639,0,0
18912,114212,31,0,0
18913,10886,0,0,0
18914,374875,20,0,0
18915,56145,4,0,0
18916,90956,197,0,0
18917,13175,228,0,0
18918,488984,177,0,0
18919,6369,1,0,0
18920,9333,14,0,0
18921,18508,19,0,0
18922,9573,11,0,0
18923,851336,81,0,0
18924,100337564,677,0,0
18925,265,0,0,0
18926,84836,359,0,0
18927,389125,4,0,0
18928,83694,2,0,0
18929,499878,0,0,0
18930,24240,0,0,0
18931,17863,2,0,0
18932,84253,96,0,0
18933,154089,7,0,0
18934,193629,8,0,0
18935,852403,689,0,0
18936,51104,2,0,0
18937,445372,11,0,0
18938,405754,1016,0,0
18939,53333,173,0,0
18940,818402,14,0,0
18941,13206,6,0,0
18942,31598,15,0,0
18943,839419,11,0,0
18944,150368,24,0,1
18945,66049,20,0,0
18946,75717,221,2,1
18947,153339,4,0,0
18948,391833,5,0,0
18949,970,875,0,0
18950,284185,14,0,0
18951,389690,5,0,0
18952,120406,19,0,0
18953,29985,14,0,0
18954,100132163,599,0,0
18955,728318,24,0,0
18956,24182,9,0,0
18957,230908,23,0,0
18958,9635,52,1,0
18959,819567,6,0,0
18960,314393,0,0,0
18961,1088,4,0,0
18962,13636,146,0,0
18963,16476,18,1,0
18964,132321,52,0,0
18965,284040,51,0,0
18966,23531,888,0,0
18967,89781,128,0,0
18968,79192,15,0,0
18969,198437,50,0,0
18970,1142,2,0,0
18971,64766,21,0,0
18972,23659,296,0,1
18973,851620,654,0,0
18974,116659,0,0,0
18975,73447,12,0,0
18976,25252,11,0,0
18977,4961462,12,0,0
18978,11949,13,0,0
18979,89822,0,0,0
18980,23045,8,0,0
18981,3492,3,0,0
18982,8228,6,0,0
18983,162979,4,0,0
18984,342926,3,0,0
18985,852763,2,0,0
18986,67264,9,0,0
18987,114132,62,0,0
18988,3783768,5,0,0
18989,27074,0,0,0
18990,843516,33,0,0
18991,12367,4,0,0
18992,116236,199,2,0
18993,94275,80,0,0
18994,17993,12,0,0
18995,4883,3,0,0
18996,9668,2,0,0
18997,203611,6,0,0
18998,14681,13,0,0
18999,53608,8,0,0
19000,443,4,0,0
19001,56736,372,0,2
19002,24211,1,0,0
19003,53325,429,0,0
19004,550631,102,1,0
19005,11819,45,0,0
19006,84826,2,0,0
19007,160065,332,5,0
19008,114788,15,0,0
19009,851485,5,0,0
19010,283932,6,0,0
19011,10858,19,0,0
19012,100287045,2,0,0
19013,65255,18,0,0
19014,207615,211,0,0
19015,114851,27,0,0
19016,851495,259,0,0
19017,80036,2,0,0
19018,10800,0,0,0
19019,51156,7,0,0
19020,851988,104,0,0
19021,143570,20,0,0
19022,269338,0,0,0
19023,3077460,8,0,0
19024,128338,869,0,0
19025,113906,6,0,0
19026,197320,291,0,0
19027,305955,0,0,0
19028,853782,687,0,0
19029,113835,122,0,0
19030,852215,641,0,0
19031,14464,22,0,0
19032,55105,31,0,0
19033,83610,6,0,0
19034,54868,1,0,0
19035,257000,102,2,0
19036,6665,11,0,0
19037,14228,14,0,0
19038,83401,1,0,0
19039,2540406,3,0,0
19040,2952,40,4,0
19041,833868,1,0,0
19042,122042,1,0,0
19043,222826,31,1,0
19044,76795,1,0,0
19045,407738,5,0,0
19046,14133,6,0,0
19047,373975,16,0,0
19048,23463,895,4,0
19049,16423,190,0,0
19050,839540,0,0,0
19051,79057,119,1,0
19052,854957,661,0,0
19053,10388,226,0,0
19054,165631,1045,0,0
19055,55647,16,0,0
19056,25960,45,0,0
19057,404299,10,0,0
19058,100009581,1,0,0
19059,1473,1,0,0
19060,341333,274,0,0
19061,2696,6,1,0
19062,134728,252,2,0
19063,852032,1,0,0
19064,316561,0,0,0
19065,841765,13,0,0
19066,28955,6,0,0
19067,15122,10,0,0
19068,147791,6,0,0
19069,8747,6,0,0
19070,224619,11,0,0
19071,851636,101,0,0
19072,280843,0,0,0
19073,64205,32,0,0
19074,72512,19,0,0
19075,644414,8,0,0
19076,654319,700,1,0
19077,79729,1,0,0
19078,440498,5,0,0
19079,6847,30,0,0
19080,20278,7,0,0
19081,244310,6,0,0
19082,842256,9,0,0
19083,146227,238,1,0
19084,56163,25,0,0
19085,375337,14,0,0
19086,855104,179,0,0
19087,90523,29,0,0
19088,15259,0,0,0
19089,850643,93,0,0
19090,50854,13,0,0
19091,163742,3,0,0
19092,9048,0,0,0
19093,2676,0,0,0
19094,284443,5,0,0
19095,34009,4,0,0
19096,237422,63,0,0
19097,26103,0,0,0
19098,363425,2,0,0
19099,838658,14,0,0
19100,281831,2,0,0
19101,728127,15,0,0
19102,19325,11,0,0
19103,643617,5,0,0
19104,114794,5,0,0
19105,347487,1,0,0
19106,11278,1077,0,2
19107,401994,37,0,0
19108,57369,1,0,0
19109,856059,643,0,0
19110,50646,7,0,0
19111,645086,6,0,0
19112,852986,637,0,0
19113,5253,15,0,0
19114,3755,8,0,0
19115,128153,12,0,0
19116,253832,5,0,0
19117,158038,999,0,0
19118,10638,7,0,0
19119,395,6,0,0
19120,844005,6,0,0
19121,511484,1,0,0
19122,100187828,0,0,0
19123,284309,4,0,0
19124,13430,3,0,0
19125,16201,248,0,0
19126,80031,4,0,0
19127,53917,37,1,0
19128,17717,167,0,0
19129,284697,3,0,0
19130,343477,7,0,0
19131,26405,1,0,0
19132,56884,5,0,0
19133,85317,14,0,0
19134,51754,37,0,0
19135,83641,42,0,0
19136,80127,5,0,0
19137,25578,3,0,0
19138,36544,3,0,0
19139,21974,40,1,0
19140,157574,12,0,0
19141,8000,1,0,0
19142,100506055,4,0,0
19143,170799,1,0,0
19144,852424,674,0,0
19145,855254,644,0,0
19146,55332,29,0,0
19147,83999,5,0,0
19148,282173,28,1,0
19149,226562,3,0,0
19150,2297,13,0,0
19151,19655,4,0,0
19152,56468,23,0,0
19153,55765,16,0,0
19154,178272,23,0,0
19155,41744,27,0,0
19156,852612,646,0,0
19157,23213,1031,1,0
19158,23957,18,0,0
19159,126259,238,0,0
19160,55146,190,0,0
19161,54834,37,0,0
19162,196500,11,0,0
19163,69562,3,0,0
19164,55351,1,0,0
19165,2703457,9,0,0
19166,853097,634,0,0
19167,211770,1,0,0
19168,116151,26,0,0
19169,9056,4,0,0
19170,730426,18,0,0
19171,68147,204,0,0
19172,91775,23,0,0
19173,346653,21,0,0
19174,100507739,18,0,0
19175,677800,0,0,0
19176,5995,49,0,1
19177,22201,74,2,1
19178,85238,8,0,0
19179,14225,155,0,0
19180,56208,53,0,0
19181,100135583,1,0,0
19182,147948,5,0,0
19183,157739,1,0,0
19184,375035,12,0,0
19185,10368,1039,1,0
19186,284307,3,0,0
19187,22137,17,1,0
19188,13,9,0,0
19189,123887,136,1,1
19190,7359,5,0,0
19191,850539,344,0,0
19192,387103,34,0,0
19193,54944,10,0,0
19194,70497,0,0,0
19195,58844,4,0,0
19196,90338,4,0,0
19197,850803,28,0,0
19198,7434,1051,1,0
19199,115727,145,3,0
19200,855751,0,0,0
19201,818860,12,0,0
19202,32100,20,0,0
19203,65258,34,2,0
19204,29083,1090,1,0
19205,100132406,635,0,0
19206,401505,27,0,0
19207,339210,9,0,0
19208,226075,4,0,0
19209,8681,107,0,0
19210,30939,131,0,0
19211,400242,889,0,0
19212,151887,175,0,0
19213,855897,19,0,0
19214,856147,646,0,0
19215,73542,214,0,1
19216,852757,109,0,0
19217,150709,11,0,0
19218,856856,646,0,0
19219,6964,8,1,1
19220,6965,1,0,0
19221,282617,0,0,0
19222,283651,19,0,0
19223,824422,6,0,0
19224,2652,22,0,0
19225,9452,353,1,0
19226,67245,57,0,0
19227,81491,20,0,0
19228,203190,114,0,0
19229,360023,20,0,0
19230,51000,592,0,0
19231,853106,663,0,0
19232,30928,25,0,0
19233,151050,136,0,0
19234,124817,4,0,0
19235,852233,85,0,0
19236,855821,1,0,0
19237,24414,13,0,0
19238,64513,19,0,0
19239,80837,215,1,1
19240,83490,1,0,0
19241,50664,15,0,0
19242,8303,219,0,0
19243,441155,101,0,0
19244,53310,4,0,0
19245,619505,200,0,0
19246,1261,108,0,0
19247,9914,1,0,0
19248,493860,10,0,0
19249,654320,544,0,0
19250,67040,245,0,0
19251,1360,13,0,0
19252,855201,18,0,0
19253,29722,103,0,0
19254,11865,13,0,0
19255,200232,9,0,0
19256,116871,26,0,0
19257,157310,12,0,0
19258,855237,642,0,0
19259,33196,162,0,0
19260,57282,24,0,0
19261,26050,3,0,0
19262,390760,0,0,0
19263,100293737,16,0,0
19264,20724,1,0,0
19265,151473,72,0,0
19266,3769,14,0,0
19267,3780,8,0,0
19268,255061,2,1,1
19269,29942,19,0,0
19270,10610,7,0,0
19271,57415,6,0,0
19272,7092,24,0,0
19273,10899,1059,1,1
19274,338055,3,0,0
19275,388591,153,0,0
19276,22628,206,0,0
19277,20166,140,0,0
19278,7700,8,0,0
19279,79891,8,0,0
19280,677679,6,0,0
19281,10753,9,0,0
19282,12772,2,0,0
19283,851431,93,0,0
19284,84058,35,2,0
19285,361381,135,0,0
19286,730441,1,0,0
19287,23359,4,0,0
19288,50592,2,0,0
19289,56470,156,0,0
19290,820142,10,0,0
19291,388323,18,0,0
19292,64799,1073,0,0
19293,653147,7,0,0
19294,222950,0,0,0
19295,72097,245,0,0
19296,854029,102,0,0
19297,776,14,0,0
19298,284440,1018,0,0
19299,155066,1,0,0
19300,56138,178,0,0
19301,20823,21,0,0
19302,130576,3,0,0
19303,56097,1051,0,0
19304,56853,1052,2,0
19305,376940,3,0,0
19306,100033433,0,0,0
19307,41085,1,0,0
19308,196410,9,0,0
19309,850346,10,0,0
19310,13433,9,0,0
19311,2165,1,0,0
19312,16564,20,0,0
19313,134111,0,0,0
19314,100364825,0,0,0
19315,100616191,21,0,0
19316,850440,7,0,0
19317,19894,247,0,0
19318,414918,32,0,0
19319,24672,110,1,0
19320,27151,5,0,0
19321,284992,65,1,0
19322,5675,1,0,0
19323,9881,8,0,0
19324,854428,97,0,0
19325,397769,5,0,0
19326,292330,0,0,0
19327,12912,23,0,0
19328,79987,207,1,1
19329,83571,34,0,0
19330,162655,0,0,0
19331,221833,2,0,0
19332,4070,30,0,0
19333,3466,4,0,0
19334,23026,11,0,0
19335,81693,3,0,0
19336,192192,1,0,0
19337,854543,4,0,0
19338,16909,9,0,0
19339,2999,9,0,0
19340,57512,95,0,0
19341,498109,2,0,0
19342,854303,666,0,0
19343,852378,77,0,0
19344,55190,114,1,0
19345,14862,18,0,0
19346,5988,3,0,0
19347,150142,4,0,0
19348,147685,20,0,0
19349,851335,98,0,0
19350,735079,2,0,0
19351,67130,17,0,0
19352,100996747,5,0,0
19353,853895,86,0,0
19354,56942,197,0,0
19355,130132,12,0,0
19356,854106,8,0,0
19357,132299,1411,2,3
19358,396526,6,0,0
19359,81818,26,0,0
19360,59303,5,0,0
19361,9556,27,0,0
19362,80310,2,0,0
19363,121512,164,2,0
19364,90321,9,0,0
19365,13426,30,0,0
19366,13510,13,0,0
19367,19334,5,0,0
19368,124149,50,0,0
19369,852313,102,0,0
19370,64196,88,0,0
19371,57593,80,0,0
19372,10867,17,0,0
19373,22278,13,0,0
19374,1010,37,2,0
19375,127795,16,0,0
19376,2829,7,0,0
19377,29799,19,0,0
19378,852873,85,0,0
19379,54985,62,0,0
19380,54600,6,0,0
19381,10647,0,0,0
19382,271457,15,0,0
19383,24099,0,0,0
19384,440044,1,0,0
19385,80890,7,0,0
19386,320707,250,0,0
19387,642954,58,0,0
19388,2703393,17,0,0
19389,828970,10,0,0
19390,853860,669,0,0
19391,32045,1,0,0
19392,15571,17,0,0
19393,80834,1,0,0
19394,54898,12,0,0
19395,380441,7,0,0
19396,851800,103,0,0
19397,500040,9,0,0
19398,653226,34,0,0
19399,390883,90,0,0
19400,1487945,2,0,0
19401,100153862,1,0,0
19402,40830,29,0,0
19403,417947,82,0,0
19404,619563,386,1,0
19405,19079,75,0,0
19406,25650,0,0,0
19407,89978,5,0,0
19408,503670,19,0,0
19409,272359,0,0,0
19410,116966,10,0,0
19411,200030,97,0,0
19412,112744,8,0,0
19413,79949,9,0,0
19414,400555,3,0,0
19415,2844,1,0,0
19416,2539869,5,0,0
19417,16498,11,0,0
19418,79680,18,0,0
19419,56164,144,0,0
19420,175781,19,0,0
19421,18655,5,0,0
19422,1241,27,2,0
19423,6023,10,0,0
19424,855592,15,0,0
19425,57157,894,1,0
19426,9436,1,0,0
19427,64823,12,0,0
19428,19766,8,0,0
19429,14205,2,0,0
19430,653820,7,0,0
19431,20602,95,0,1
19432,653687,5,0,0
19433,852547,96,0,0
19434,140630,11,0,0
19435,390155,10,0,0
19436,90737,79,0,0
19437,855283,684,0,0
19438,286423,21,0,0
19439,147657,167,1,0
19440,160419,9,0,0
19441,493869,10,0,0
19442,29151,0,0,0
19443,148930,122,0,0
19444,219749,0,0,0
19445,283652,4,0,0
19446,9058,7,0,0
19447,728556,123,0,0
19448,283238,6,0,0
19449,80216,591,0,0
19450,285679,81,1,0
19451,20977,13,0,0
19452,68045,235,1,0
19453,100129777,13,0,0
19454,100037714,3,0,0
19455,850505,92,0,0
19456,17472,1,0,0
19457,9723,0,0,0
19458,10964,1,0,0
19459,854324,655,0,0
19460,20511,202,0,0
19461,51252,1,0,0
19462,55800,32,0,0
19463,158800,21,1,0
19464,26333,20,0,0
19465,57728,19,2,0
19466,266747,45,1,1
19467,852395,8,0,0
19468,84709,41,0,0
19469,10154,1,0,0
19470,314930,28,0,0
19471,417956,81,0,0
19472,208198,176,0,0
19473,81005,2,0,0
19474,102093,13,0,0
19475,147495,9,0,0
19476,851513,25,0,1
19477,1521,0,0,0
19478,404179,4,0,0
19479,173287,7,0,0
19480,3812,13,0,0
19481,31669,1,0,0
19482,83800,2,0,0
19483,2703384,25,0,0
19484,283768,6,0,0
19485,257203,1024,0,0
19486,341359,5,0,0
19487,817612,12,0,0
19488,727751,2,0,0
19489,92014,7,0,0
19490,81616,20,0,0
19491,2543,1065,1,0
19492,441191,490,0,0
19493,853653,100,0,0
19494,643394,8,0,0
19495,12421,20,0,0
19496,307169,9,0,0
19497,57830,30,2,0
19498,727676,14,0,0
