,id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10
15488,203569,192,0,0,299,0,1,4,0,2,0,0
15489,17966,45,0,0,29,0,0,0,0,0,0,0
15490,53349,163,4,0,1765,0,3,0,0,0,0,0
15491,23247,101,2,0,762,0,1,0,0,0,0,0
15492,3440,168,5,0,85,0,4,4,0,0,0,0
15493,3642,225,5,0,359,0,3,0,0,0,0,0
15494,9314,1310,389,0,4096,13,23,59,0,1,0,0
15495,2780,549,334,0,2530,10,4,8,1,0,0,0
15496,1140,10,0,0,0,0,0,0,0,0,0,0
15497,114112,185,0,0,59,0,0,40,0,0,0,2
15498,55959,312,55,1,178,0,1,0,0,0,0,0
15499,856799,105,2,0,141,0,9,0,0,0,0,0
15500,55036,34,2,0,1976,0,2,0,0,0,0,0
15501,51085,827,641,0,2044,6,3,2,0,0,0,0
15502,91801,154,2,0,1223,0,7,0,0,0,0,0
15503,3814,88,18,0,1102,0,6,12,1,1,0,0
15504,92856,817,233,0,1440,6,57,10,1,1,0,0
15505,100289635,65,0,0,101,0,1,0,0,0,0,0
15506,10113,308,11,0,357,0,4,0,0,0,0,0
15507,26051,2973,613,13,1155,15,40,1,2,0,0,0
15508,66414,4,0,0,0,0,0,0,0,0,0,0
15509,162494,74,2,0,449,0,1,0,0,0,0,0
15510,853593,53,0,0,0,0,0,0,0,0,0,0
15511,10039,4482,177,5,5802,0,182,0,1,0,0,0
15512,83657,27,1,0,1086,0,3,0,0,0,0,0
15513,1768,116,3,0,172,0,5,0,0,0,0,0
15514,392617,25,0,0,97,0,0,0,0,0,0,0
15515,23585,49,0,0,32,0,0,0,0,0,0,0
15516,157,2974,164,2,2531,7,65,434,4,10,10,1
15517,340441,22,1,0,14,0,0,0,0,0,0,0
15518,228071,58,0,0,12,0,1,0,0,0,0,0
15519,28620,1722,5,0,1482,0,27,0,0,0,0,0
15520,27165,176,49,0,244,0,6,0,0,0,0,0
15521,389058,10,0,0,0,0,1,0,0,0,0,0
15522,56255,106,11,0,183,0,1,0,0,0,0,0
15523,280658,27,1,0,28,0,0,0,0,0,0,0
15524,54752,151,20,0,60,1,0,0,0,0,0,0
15525,7773,258,27,3,1221,0,1,5,0,0,0,0
15526,66525,0,0,0,0,0,0,0,0,0,0,0
15527,441531,29,1,0,12,0,2,0,0,0,0,0
15528,63923,102,8,0,70,0,1,0,0,0,0,0
15529,155006,73,1,0,216,0,1,0,0,0,0,0
15530,4687,229,6,0,382,0,1,3,0,0,0,0
15531,1490005,115,0,0,18,0,1,0,0,0,0,0
15532,440193,345,18,0,537,0,5,0,0,0,0,0
15533,230376,411,10,0,314,0,5,44,0,2,1,1
15534,25400,17,0,0,0,0,0,0,0,0,0,0
15535,83605,304,107,0,547,5,5,1,1,1,0,0
15536,400793,174,28,0,173,0,5,0,0,0,0,0
15537,326343,97,1,0,347,0,10,0,0,0,0,0
15538,83758,72,2,0,95,0,2,0,0,0,0,0
15539,74195,0,0,0,184,0,0,0,0,0,0,0
15540,2651,304,133,0,79,10,5,0,0,0,0,0
15541,94120,62,7,0,310,0,1,0,0,0,0,0
15542,100129118,33,0,0,4,0,0,0,0,0,0,0
15543,9324,849,134,1,1145,0,22,1,0,0,0,0
15544,168417,42,2,0,464,0,1,0,0,0,0,0
15545,29988,888,65,1,111,1,7,0,0,0,0,0
15546,100526739,137,0,0,680,0,1,0,0,0,0,0
15547,150678,1086,31,0,1784,0,20,152,1,6,0,3
15548,100009506,12,0,0,0,0,0,0,0,0,0,0
15549,813466,549,3,0,300,0,7,4,0,0,0,0
15550,513751,53,0,0,144,0,0,0,0,0,0,0
15551,158427,863,79,1,1904,3,20,2,0,0,0,0
15552,170958,135,0,0,148,0,3,0,0,0,0,0
15553,19354,44,0,0,0,0,0,0,0,0,0,0
15554,57216,497,234,0,1745,4,15,4,1,0,0,0
15555,2940,75,4,0,2608,0,4,1,0,0,0,0
15556,345557,181,0,0,172,0,0,0,0,0,0,0
15557,855066,2246,0,0,633,0,57,1,0,0,0,0
15558,286234,41,0,0,251,0,0,0,0,0,0,0
15559,54638,9,0,0,17,0,0,0,0,0,0,0
15560,20980,13,0,0,25,0,1,0,0,0,0,0
15561,57732,303,11,0,476,0,9,3,0,0,0,0
15562,8645,94,0,0,129,0,3,0,0,0,0,0
15563,10881,69,6,0,2687,0,0,0,0,0,0,0
15564,7258,132,2,0,480,0,2,0,0,0,0,0
15565,55151,670,48,0,915,0,13,0,0,0,0,0
15566,2540473,42,0,0,0,0,0,0,0,0,0,0
15567,9313,6,0,0,8,0,0,0,0,0,0,0
15568,89765,23,0,0,13,0,0,0,0,0,0,0
15569,80329,10,1,0,3,0,0,0,0,0,0,0
15570,57574,24,2,0,62,0,0,0,0,0,0,0
15571,195814,45,8,0,39,0,0,5,1,0,0,0
15572,378938,37,0,0,9,0,0,0,0,0,0,0
15573,9758,22,1,0,148,0,0,0,0,0,0,0
15574,79684,337,1,0,196,0,39,0,0,0,0,0
15575,121268,1000,656,4,1258,21,11,9,1,0,0,0
15576,245934,34,1,0,57,0,0,0,0,0,0,0
15577,139604,17,0,0,12,0,0,0,0,0,0,0
15578,1325,15,1,1,0,0,0,0,0,0,0,0
15579,6751,71,5,0,156,0,0,0,0,0,0,0
15580,166785,9,0,0,0,0,2,0,0,0,0,0
15581,7225,171,31,0,414,2,3,6,1,2,1,0
15582,3549,12,0,0,0,0,0,0,0,0,0,0
15583,8643,75,3,0,2,0,1,0,0,0,0,0
15584,84595,17,0,0,38,0,0,0,0,0,0,0
15585,8847,33,0,0,1,0,0,0,0,0,0,0
15586,55830,45,1,0,10,0,0,0,0,0,0,0
15587,23457,3,0,0,0,0,0,0,0,0,0,0
15588,101060521,129,0,0,23,0,0,9,0,0,0,0
15589,7743,103,0,0,122,0,2,1,0,0,0,0
15590,29880,75,11,0,77,0,1,5,1,0,0,0
15591,267002,23,0,0,261,0,0,0,0,0,0,0
15592,2677,1181,922,24,1078,72,64,1,0,0,0,0
15593,57214,92,1,0,197,0,0,0,0,0,0,0
15594,57453,5,0,0,1,0,0,0,0,0,0,0
15595,23011,482,12,1,659,0,10,1,0,0,0,0
15596,84918,164,27,0,250,0,4,0,0,0,0,0
15597,163486,50,1,0,442,0,2,0,0,0,0,0
15598,12715,49,0,0,42,0,0,0,0,0,0,0
15599,407840,29,0,0,5,0,0,0,0,0,0,0
15600,84912,169,3,0,115,0,6,0,0,0,0,0
15601,64005,536,62,0,380,1,108,0,0,0,0,0
15602,72519,725,35,3,400,0,32,0,0,0,0,0
15603,100526740,161,0,0,198,0,7,0,0,0,0,0
15604,95681,90,6,0,1168,0,1,0,0,0,0,0
15605,140467,106,3,0,180,0,5,0,0,0,0,0
15606,3204,196,13,0,440,0,10,0,0,0,0,0
15607,23060,355,42,0,2540,0,11,5,0,0,0,0
15608,9677,969,192,0,144,3,19,0,0,0,0,0
15609,160418,397,354,7,532,16,4,2,0,0,0,0
15610,1389,84,1,0,87,0,1,0,0,0,0,0
15611,442229,58,4,0,183,0,2,0,0,0,0,0
15612,266777,0,0,0,0,0,0,0,0,0,0,0
15613,50938,101,0,0,191,0,1,0,0,0,0,0
15614,214384,25,0,0,44,0,1,0,0,0,0,0
15615,51126,4075,455,8,475,16,110,1,2,0,0,0
15616,29648,2,0,0,0,0,0,0,0,0,0,0
15617,79033,1758,235,2,325,3,113,0,0,0,0,0
15618,9356,53,0,0,1142,0,3,0,0,0,0,0
15619,283337,250,9,0,2310,0,9,2,0,0,0,0
15620,10566,1415,30,0,355,3,24,269,1,3,0,1
15621,100506144,44,1,0,44,0,1,0,0,0,0,0
15622,6575,191,1,0,113,0,1,0,0,0,0,0
15623,389816,8,0,0,0,0,0,0,0,0,0,0
15624,55319,4872,652,12,6292,11,713,85,2,33,0,0
15625,115708,2896,602,5,3025,15,1190,18,0,0,1,0
15626,83445,244,49,0,648,0,1,3,1,0,0,0
15627,1382,151,10,0,22,0,1,0,0,0,0,0
15628,57827,33,0,0,34,0,1,0,0,0,0,0
15629,84561,32,0,0,61,0,0,0,0,0,0,0
15630,100141360,9,0,0,4,0,0,0,0,0,0,0
15631,852834,157,0,0,1655,0,4,4,0,0,0,0
15632,80896,44,0,0,1182,0,3,0,0,0,0,0
15633,11975,4,0,0,0,0,0,0,0,0,0,0
15634,114711,190,0,0,87,0,0,0,0,0,0,0
15635,283514,4,0,0,87,0,1,0,0,0,0,0
15636,64859,2149,698,2,5186,14,74,97,10,7,0,0
15637,10194,63,0,0,44,0,2,0,0,0,0,0
15638,23639,52,10,0,574,0,0,0,0,0,0,0
15639,280660,19,0,0,1,0,0,0,0,0,0,0
15640,54346,31,0,0,44,0,2,0,0,0,0,0
15641,54254,129,2,0,277,0,1,0,0,0,0,0
15642,827,83,0,0,169,0,1,0,0,0,0,0
15643,7214,80,2,0,117,0,1,0,0,0,0,0
15644,26235,211,84,0,1047,4,4,0,0,0,0,0
15645,11270,291,52,0,844,1,2,0,0,0,0,0
15646,56154,25,0,0,1,0,0,0,0,0,0,0
15647,55214,1002,341,2,420,3,29,2,1,0,0,0
15648,643236,13,0,0,26,0,0,0,0,0,0,0
15649,388122,381,1,0,1327,0,11,2,0,0,0,0
15650,286207,17,0,0,1,0,0,0,0,0,0,0
15651,17883,9381,1944,48,16390,38,2821,1,2,0,0,0
15652,145567,677,3,0,891,0,18,25,0,0,0,0
15653,134265,55,0,0,0,0,0,0,0,0,0,0
15654,56413,19,0,0,0,0,0,0,0,0,0,0
15655,1301,357,19,0,62,0,0,0,0,0,0,0
15656,389840,76,0,0,56,0,0,0,0,0,0,0
15657,765,172,2,0,436,0,4,0,0,0,0,0
15658,9148,134,1,0,82,0,0,0,0,0,0,0
15659,90317,90,4,0,322,0,2,0,0,0,0,0
15660,51301,11,0,0,2,0,0,18,0,0,2,0
15661,9812,53,3,0,215,0,1,0,0,0,0,0
15662,5956,303,30,0,212,2,4,1,1,0,0,0
15663,285190,1275,403,6,323,0,10,0,0,0,0,0
15664,9294,38,1,0,146,0,0,0,0,0,0,0
15665,856859,194,0,0,127,0,12,3,0,7,0,0
15666,170712,415,68,22,567,0,51,36,0,18,1,1
15667,10894,201,6,0,518,0,13,2,0,1,0,0
15668,57226,21,1,0,60,0,1,0,0,0,0,0
15669,820707,45,0,0,243,0,2,0,0,0,0,0
15670,7066,172,5,0,236,0,6,1,0,0,0,0
15671,19211,2633,519,1,816,39,125,5,5,0,0,0
15672,6005,82,6,0,43,0,0,3,0,0,0,0
15673,25570,138,0,0,154,0,2,0,0,0,0,0
15674,1763,2294,2401,33,2445,32,34,8,5,3,0,0
15675,22687,94,0,0,2,0,7,0,0,0,0,0
15676,58805,230,3,0,573,0,4,1,0,0,0,0
15677,55789,197,13,0,515,0,3,0,0,0,0,0
15678,91894,65,0,0,342,0,8,0,0,0,0,0
15679,7166,375,61,0,3057,1,6,15,2,1,0,0
15680,140469,56,0,0,12,0,1,0,0,0,0,0
15681,53405,343,22,0,689,0,6,1,0,0,0,0
15682,84681,108,0,0,2967,0,7,3,0,0,0,0
15683,126208,245,4,0,523,0,2,4,0,0,0,0
15684,114876,454,169,0,239,14,7,0,0,0,0,0
15685,22377,20,0,0,0,0,1,0,0,0,0,0
15686,353500,29,0,0,154,0,0,0,0,0,0,0
15687,57821,54,0,0,231,0,2,0,0,0,0,0
15688,53832,11,0,0,0,0,0,0,0,0,0,0
15689,64344,136,0,0,374,0,1,0,0,0,0,0
15690,3077563,336,15,1,812,0,4,1,0,0,0,0
15691,253190,22,1,0,4,0,0,0,0,0,0,0
15692,3042,18,0,0,0,0,0,0,0,0,0,0
15693,2346,4188,382,2,5653,1,1281,0,0,0,0,0
15694,16007,218,98,4,123,9,3,0,0,0,0,0
15695,80712,97,3,0,150,0,2,0,0,0,0,0
15696,340578,30,0,0,263,0,1,1,0,0,0,0
15697,72194,130,0,0,1423,0,2,0,0,0,0,0
15698,342931,35,0,0,0,0,0,0,0,0,0,0
15699,9489,115,6,1,55,0,1,1,0,0,0,0
15700,6947,7,0,0,0,0,0,0,0,0,0,0
15701,441519,95,3,0,248,0,0,0,0,0,0,0
15702,374268,50,0,0,220,0,2,0,0,0,0,0
15703,10630,30,3,0,74,0,2,0,0,0,0,0
15704,7221,382,38,0,135,0,3,30,0,4,0,0
15705,7762,90,4,0,1014,0,1,0,0,0,0,0
15706,128272,215,22,0,301,0,3,2,0,0,0,0
15707,8818,51,7,0,20,0,2,5,0,0,0,0
15708,55657,418,0,0,682,0,13,0,0,0,0,0
15709,6367,75,7,0,7,0,1,0,0,0,0,0
15710,17991,5,0,0,0,0,0,0,0,0,0,0
15711,854741,146,0,0,1393,0,4,0,0,0,0,0
15712,850733,134,0,0,1383,0,2,0,0,0,0,0
15713,146395,3,0,0,0,0,0,0,0,0,0,0
15714,9786,1624,846,5,2150,2,108,51,2,13,0,1
15715,92797,407,112,0,551,1,10,13,1,2,0,0
15716,51378,24,0,0,4,0,0,5,0,0,0,0
15717,55783,14,0,0,0,0,0,0,0,0,0,0
15718,2635,7,0,0,0,0,0,0,0,0,0,0
15719,64864,33,0,0,0,0,0,0,0,0,0,0
15720,11262,24,0,0,11,0,0,0,0,0,0,0
15721,55942,0,0,0,0,0,0,0,0,0,0,0
15722,152015,28,1,0,3,0,1,0,0,0,0,0
15723,1774,45,0,0,4,0,0,0,0,0,0,0
15724,17873,288,6,0,1362,0,1,5,0,0,0,0
15725,51125,94,1,0,25,0,0,0,0,0,0,0
15726,10233,44,0,0,0,0,0,0,0,0,0,0
15727,8710,49,0,0,28,0,1,0,0,0,0,0
15728,80757,583,100,4,650,1,75,0,0,0,0,0
15729,124404,2057,179,0,3014,1,176,76,4,4,0,6
15730,500666,88,7,1,304,0,2,1,0,0,0,0
15731,168002,244,35,0,469,1,6,18,1,5,0,0
15732,84239,3,0,0,0,0,0,0,0,0,0,0
15733,8388,72,0,0,0,0,1,0,0,0,0,0
15734,64779,1972,257,1,2515,2,34,0,0,0,0,0
15735,55323,212,5,0,414,0,5,2,0,0,0,0
15736,7262,56,11,0,54,0,0,0,0,0,0,0
15737,23601,480,450,4,187,88,19,2,3,0,0,0
15738,387104,95,4,0,1613,0,3,0,0,0,0,0
15739,80146,134,4,0,176,0,2,0,0,0,0,0
15740,856610,139,0,0,859,0,2,0,0,0,0,0
15741,3624,321,173,0,204,36,1,21,8,0,1,0
15742,677850,0,0,0,213,0,0,0,0,0,0,0
15743,57449,144,6,0,343,0,1,1,0,0,0,0
15744,57128,216,92,0,99,4,14,4,0,0,0,0
15745,219833,95,4,0,2599,0,3,1,0,0,0,0
15746,22327,714,132,0,310,6,11,74,4,11,1,0
15747,64399,25,4,0,65,0,0,0,0,0,0,0
15748,79089,68,3,0,358,0,1,0,0,0,0,0
15749,56975,162,6,0,226,0,4,0,0,0,0,0
15750,3823,6,0,0,4,0,0,0,0,0,0,0
15751,23142,1936,280,1,2563,3,166,154,3,17,0,0
15752,221044,911,219,25,1553,0,8,1,1,0,0,0
15753,345778,285,131,1,88,6,2,0,0,0,0,0
15754,169270,20,0,0,0,0,0,0,0,0,0,0
15755,729603,39,0,0,113,0,1,0,0,0,0,0
15756,100361427,1,0,0,0,0,0,0,0,0,0,0
15757,93183,89,2,0,106,0,0,0,0,0,0,0
15758,1850,147,1,0,125,0,0,0,0,0,0,0
15759,92369,573,8,0,641,0,11,5,0,1,0,0
15760,133015,187,4,0,33,0,1,0,0,0,0,0
15761,54936,234,22,0,283,0,9,2,0,0,0,0
15762,56210,183,0,0,827,0,6,1,0,0,0,0
15763,67070,200,6,0,270,0,0,1,0,0,0,0
15764,26017,100,0,0,128,0,7,0,0,0,0,0
15765,79644,6,0,0,4,0,0,0,0,0,0,0
15766,852881,63,0,0,68,0,1,0,0,0,0,0
15767,140706,96,0,0,57,0,1,0,0,0,0,0
15768,319,54,0,0,18,0,0,0,0,0,0,0
15769,8705,83,7,0,254,0,1,0,0,0,0,0
15770,100038725,367,72,0,232,1,37,1,0,0,0,0
15771,57507,491,2,0,298,0,9,1,0,0,0,0
15772,15512,37,0,0,1,0,0,0,0,0,0,0
15773,100500842,59,0,0,355,0,2,0,0,0,0,0
15774,254122,168,0,0,183,0,4,1,0,0,0,0
15775,5279,768,56,0,170,1,12,0,3,0,0,0
15776,64429,207,25,0,88,1,5,0,0,0,0,0
15777,851994,57,0,0,35,0,2,0,0,0,0,0
15778,128229,341,27,0,21,0,1,0,0,0,0,0
15779,363,899,0,0,7,0,1,0,0,0,0,0
15780,54920,166,3,0,285,0,3,0,0,0,0,0
15781,25577,0,0,0,0,0,0,0,0,0,0,0
15782,79642,142,2,0,689,0,3,0,0,0,0,0
15783,24503,0,0,0,0,0,0,0,0,0,0,0
15784,644150,83,1,0,59,0,1,0,0,0,0,0
15785,653505,47,0,0,10,0,0,0,0,0,0,0
15786,853482,9,0,0,1,0,0,0,0,0,0,0
15787,414899,303,22,1,326,0,6,0,0,0,0,0
15788,729862,503,125,7,257,0,12,0,0,0,0,0
15789,319101,937,555,22,1005,14,33,1,0,0,0,0
15790,79087,159,0,0,28,0,0,0,0,0,0,0
15791,18103,17,0,0,9,0,0,0,0,0,0,0
15792,246243,8668,345,2,13425,0,567,1,0,0,0,0
15793,6856,91,3,0,293,0,0,0,0,0,0,0
15794,161436,128,0,0,1124,0,5,0,0,0,0,0
15795,26033,70,1,0,83,0,1,0,0,0,0,0
15796,22190,385,24,0,329,1,8,0,0,0,0,0
15797,7559,125,16,0,755,0,6,0,0,0,0,0
15798,1421,14,0,0,1,0,0,0,0,0,0,0
15799,26167,32,0,0,2,0,0,0,0,0,0,0
15800,853250,10,0,0,0,0,0,0,0,0,0,0
15801,117277,87,0,0,2,0,3,0,0,0,0,0
15802,100526693,3901,99,10,1872,0,278,317,6,60,1,10
15803,84270,38,2,0,15,0,0,0,0,0,0,0
15804,836740,33,0,0,74,0,0,0,0,0,0,0
15805,489509,137,0,0,1910,0,2,0,0,0,0,0
15806,440603,248,1,0,625,0,5,2,0,0,0,0
15807,4995,53,0,0,276,0,0,0,0,0,0,0
15808,9528,151,10,0,389,0,4,1,0,0,0,0
15809,67155,94,0,0,125,0,0,0,0,0,0,0
15810,13649,15,0,0,0,0,0,0,0,0,0,0
15811,6003,1380,226,2,1026,2,23,1,0,0,0,0
15812,29929,97,6,0,146,0,0,1,0,0,0,0
15813,7564,120,10,0,39,0,1,0,0,0,0,0
15814,255743,45,1,0,3,0,2,0,0,0,0,0
15815,285346,60,0,0,80,0,3,3,0,0,0,0
15816,4135,190,8,0,417,0,3,2,0,0,0,0
15817,3234,127,0,0,17,0,1,0,0,0,0,0
15818,57604,80,2,0,118,0,1,0,0,0,0,0
15819,22286,6,0,0,1,0,0,0,0,0,0,0
15820,26049,1180,75,0,927,0,23,0,0,0,0,0
15821,84913,76,2,0,118,0,2,0,0,0,0,0
15822,1577,13,7,0,6,1,1,0,0,0,0,0
15823,15205,44,0,0,84,0,1,0,0,0,0,0
15824,154214,4885,0,0,2403,0,141,0,0,0,0,0
15825,79078,1425,1019,7,1341,27,18,4,2,0,0,0
15826,63971,642,119,0,896,1,11,8,0,0,0,0
15827,19057,18,0,0,68,0,0,0,0,0,0,0
15828,50685,0,0,0,0,0,0,0,0,0,0,0
15829,79841,161,0,0,906,0,1,5,0,0,0,0
15830,89778,38,0,0,0,0,0,0,0,0,0,0
15831,11264,15,0,0,103,0,0,0,0,0,0,0
15832,284618,1061,283,7,1032,3,38,10,2,1,0,0
15833,18983,14,0,0,0,0,0,0,0,0,0,0
15834,79739,175,6,0,1337,0,2,0,0,0,0,0
15835,24786,1,0,0,0,0,0,0,0,0,0,0
15836,4148,219,6,0,284,0,6,1,0,0,0,0
15837,11096,8,1,0,10,0,0,0,0,0,0,0
15838,24069,59,0,0,0,0,0,0,0,0,0,0
15839,18039,7,0,0,0,0,0,0,0,0,0,0
15840,84886,338,24,0,1571,1,5,1,0,0,0,0
15841,11014,565,93,9,1420,2,16,1,0,0,0,0
15842,80380,11,0,0,2,0,1,0,0,0,0,0
15843,3822,35,4,0,64,0,3,3,0,0,0,0
15844,100130892,585,15,0,1966,0,15,10,0,0,0,0
15845,17494242,103,0,0,304,0,1,0,0,0,0,0
15846,15370,120,0,0,6,0,1,0,0,0,0,0
15847,256933,13,0,0,1,0,0,0,0,0,0,0
15848,723961,53,0,0,14,0,1,0,0,0,0,0
15849,55025,0,0,0,0,0,0,0,0,0,0,0
15850,646938,64,0,0,40,0,0,0,0,0,0,0
15851,55796,229,4,0,400,0,6,1,0,0,0,0
15852,417771,8,0,0,0,0,0,0,0,0,0,0
15853,2703377,85,0,0,300,0,5,0,0,0,0,0
15854,129642,37,0,0,4,0,0,0,0,0,0,0
15855,27103,45,0,0,21,0,0,0,0,0,0,0
15856,11045,213,0,0,23,0,2,0,0,0,0,0
15857,67951,7,0,0,0,0,0,0,0,0,0,0
15858,83397,224,4,0,533,0,3,0,0,0,0,0
15859,51531,46,0,0,0,0,0,0,0,0,0,0
15860,50818,150,52,0,140,1,0,0,0,0,0,0
15861,6362,2772,129,5,4166,1,259,0,0,0,0,0
15862,110033,84,3,0,28,0,1,0,0,0,0,0
15863,80274,0,0,0,0,0,0,0,0,0,0,0
15864,77805,19,0,0,2,0,0,0,0,0,0,0
15865,57579,13,0,0,0,0,0,0,0,0,0,0
15866,854518,7,0,0,0,0,0,0,0,0,0,0
15867,349114,26,0,0,0,0,0,0,0,0,0,0
15868,10149,45,0,0,0,0,0,0,0,0,0,0
15869,855135,158,0,0,316,0,4,0,0,0,0,0
15870,9469,96,8,0,849,0,0,19,0,3,1,0
15871,181244,38,0,0,184,0,0,0,0,0,0,0
15872,55246,2795,312,1,2386,10,27,535,2,3,0,0
15873,3503,136,0,0,10,0,4,0,0,0,0,0
15874,53869,2352,235,0,2698,9,174,42,6,0,0,0
15875,15516,217,29,0,139,0,1,0,0,0,0,0
15876,4923,73,0,0,2,0,2,0,0,0,0,0
15877,22990,44,0,0,0,0,0,0,0,0,0,0
15878,81662,34,0,0,0,0,0,0,0,0,0,0
15879,728622,1086,0,0,593,0,5,3,0,5,0,0
15880,2741,95,1,0,193,0,1,0,0,0,0,0
15881,818660,15,0,0,0,0,0,0,0,0,0,0
15882,76787,14,0,0,322,0,0,0,0,0,0,0
15883,29841,38,1,0,3,0,0,0,0,0,0,0
15884,338321,1955,98,0,1010,0,219,68,2,43,0,0
15885,10512,4648,325,52,4805,2,804,1,1,0,0,0
15886,10242,15,0,0,129,0,3,0,0,0,0,0
15887,56995,2856,9,0,7291,0,127,37,0,12,0,0
15888,3957,8208,623,3,10411,3,744,348,5,32,1,0
15889,124975,291,131,5,150,7,5,0,0,0,0,0
15890,128876,9,0,0,51,0,0,0,0,0,0,0
15891,539141,164,46,0,47,0,1,0,1,0,0,0
15892,119369,3,0,0,38,0,0,0,0,0,0,0
15893,6493,264,91,0,560,2,5,7,0,0,0,0
15894,92703,49,0,0,1124,0,2,1,0,0,0,0
15895,59307,6837,759,11,4673,5,1137,0,3,0,0,0
15896,124783,34,0,0,268,0,0,0,0,0,0,0
15897,4498,8,0,0,5,0,0,0,0,0,0,0
15898,80231,2,0,0,0,0,0,0,0,0,0,0
15899,51077,295,38,0,1863,0,22,4,0,0,0,0
15900,387778,84,7,0,184,0,1,0,0,0,0,0
15901,54901,2423,1219,6,4007,19,25,30,6,5,0,0
15902,1826,1296,1,0,523,0,12,0,0,0,0,0
15903,1044,2672,401,1,1530,3,39,0,0,0,0,0
15904,22129,302,0,0,544,0,4,0,0,0,0,0
15905,79142,5124,126,2,1781,2,182,0,0,0,0,0
15906,5067,70,2,0,1455,0,2,0,0,0,0,0
15907,12876,9,0,0,0,0,0,0,0,0,0,0
15908,85476,19421,2183,33,12301,41,5330,307,9,36,0,0
15909,1109,75,9,0,39,0,1,0,1,0,0,0
15910,80818,8874,271,10,10823,1,961,56,1,3,0,0
15911,286514,1868,369,3,1622,3,6,0,0,0,0,0
15912,84327,74,0,0,852,0,3,0,0,0,0,0
15913,28796,85,0,0,12,0,2,0,0,0,0,0
15914,10290,1765,318,5,3539,1,31,16,0,1,0,0
15915,100363620,2,0,0,0,0,0,0,0,0,0,0
15916,5016,21,0,0,1,0,0,0,0,0,0,0
15917,6779,1015,68,0,1011,0,19,0,0,0,0,0
15918,2703364,87,0,0,342,0,4,0,0,0,0,0
15919,8404,337,10,0,1352,0,9,0,0,0,0,0
15920,57143,852,107,1,98,1,8,0,0,0,0,0
15921,29906,42,7,0,67,0,0,0,0,0,0,0
15922,835698,34,0,0,124,0,1,0,0,0,0,0
15923,91975,4,0,0,1,0,0,0,0,0,0,0
15924,4921,438,166,0,2506,5,6,10,0,0,0,0
15925,3782,2516,158,2,2060,0,70,0,0,0,0,0
15926,81822,1732,141,3,372,0,21,0,0,0,0,0
15927,286006,24,0,0,119,0,2,0,0,0,0,0
15928,79868,248,17,0,79,0,1,0,0,0,0,0
15929,84769,38,0,0,0,0,0,0,0,0,0,0
15930,5799,606,111,1,318,0,10,0,0,0,0,0
15931,23351,37,0,0,621,0,2,0,0,0,0,0
15932,284827,159,6,0,864,0,8,5,0,1,0,0
15933,852200,168,13,0,191,0,0,3,0,0,0,0
15934,170062,62,0,0,2031,0,3,0,0,0,0,0
15935,66894,108,1,0,197,0,0,1,0,0,0,0
15936,653602,28,0,0,0,0,0,0,0,0,0,0
15937,8209,75,3,0,169,0,2,0,0,0,0,0
15938,11112,456,25,1,1044,0,4,4,1,0,0,0
15939,838598,9,0,0,0,0,0,0,0,0,0,0
15940,9836,2374,315,4,1744,3,49,89,3,7,0,0
15941,38961,177,0,0,636,0,9,0,0,0,0,0
15942,284390,21,0,0,1,0,0,0,0,0,0,0
15943,20586,1057,0,0,780,0,25,0,0,0,0,0
15944,8433,403,113,1,161,1,2,0,0,0,0,0
15945,100008736,39,0,0,7,0,1,0,0,0,0,0
15946,6579,97,4,0,164,0,1,2,0,0,0,0
15947,387914,107,5,0,361,0,5,0,0,0,0,0
15948,130813,41,0,0,1,0,0,0,0,0,0,0
15949,55568,201,11,0,506,0,6,0,0,0,0,0
15950,66201,60,0,0,42,0,0,0,0,0,0,0
15951,127540,32,1,0,1220,0,4,0,0,0,0,0
15952,49860,4154,400,1,7235,16,186,0,0,0,0,0
15953,119587,26,0,0,96,0,1,0,0,0,0,0
15954,80224,62,1,0,158,0,0,0,0,0,0,0
15955,256471,50,5,0,84,0,1,0,0,0,0,0
15956,33226,60,0,0,175,0,1,0,0,0,0,0
15957,81606,55,1,0,75,0,1,0,0,0,0,0
15958,26893,2297,0,0,482,0,46,93,0,32,0,1
15959,851024,143,0,0,819,0,2,0,0,0,0,0
15960,439921,147,0,0,34,0,5,0,0,0,0,0
15961,4681,266,52,0,288,2,6,1,0,0,0,0
15962,22914,71,34,5,32,10,0,0,0,0,0,0
15963,223626,153,5,0,145,0,1,0,0,0,0,0
15964,100129842,37,0,0,13,0,1,0,0,0,0,0
15965,54849,87,0,0,415,0,7,1,0,0,0,0
15966,54658,3227,187,0,3429,0,127,0,0,0,0,0
15967,57337,217,2,0,388,0,3,3,0,0,0,0
15968,228545,11,0,0,0,0,0,0,0,0,0,0
15969,79979,243,46,0,204,0,7,0,0,0,0,0
15970,80095,538,17,0,359,0,147,10,0,11,0,0
15971,3284,232,4,0,415,0,2,1,0,0,0,0
15972,820284,41,0,0,230,0,1,0,0,0,0,0
15973,1313,35,0,0,0,0,2,0,0,0,0,0
15974,56532,89,0,0,155,0,0,0,0,0,0,0
15975,221078,60,0,0,36,0,1,0,0,0,0,0
15976,9890,2326,43,0,458,0,57,0,0,0,0,0
15977,4534,96,3,0,54,0,1,0,0,0,0,0
15978,9889,74,2,0,923,0,1,0,0,0,0,0
15979,162417,5,0,0,0,0,0,0,0,0,0,0
